agent_id,o_zone_id,d_zone_id,volume,travel_time,node_sequence,o_node_id,d_node_id
554,1,232,4.216203118,18.65461686,1;547;621;620;598;599;432;431;428;429;778;232,1,232
555,1,233,2.213632023,21.45873159,1;547;621;620;598;599;597;778;779;233,1,233
556,1,233,2.556367977,21.40314593,1;547;621;620;598;599;432;431;428;427;779;233,1,233
557,1,249,1,52.43403447,1;547;621;620;598;599;432;431;428;427;426;425;775;776;771;772;768;808;804;805;799;795;249,1,249
558,1,256,1,54.27752737,1;547;621;620;598;599;432;595;596;441;591;592;587;588;584;710;806;807;803;802;256,1,256
559,1,258,0.01,41.98148665,1;547;621;620;598;599;432;431;428;427;426;425;775;776;771;772;768;808;804;258,1,258
560,1,259,0.01,44.86154313,1;547;621;620;598;599;432;431;428;427;426;425;775;776;771;772;768;808;804;805;259,1,259
561,1,260,0.01,40.63701914,1;547;621;620;598;599;432;595;596;441;591;592;587;588;584;710;806;260,1,260
562,1,262,0.01,39.1111941,1;547;621;620;598;599;432;431;428;427;426;425;775;776;771;772;768;808;262,1,262
563,1,267,0.003539199,38.45766376,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;267,1,267
564,1,267,0.003863008,38.3615438,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;267,1,267
565,1,267,0.009557455,38.43969657,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;813;267,1,267
566,1,267,0.001784295,38.42708984,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;267,1,267
567,1,267,0.017470361,38.32521655,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;267,1,267
568,1,267,0.003785682,38.39211772,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;267,1,267
569,1,268,0.000893312,41.51345237,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
570,1,268,0.00096828,41.41733241,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
571,1,268,0.002397538,41.49548518,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
572,1,268,0.000450066,41.48287845,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
573,1,268,0.004340427,41.38100516,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
574,1,268,0.000950377,41.44790632,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;268,1,268
575,1,269,0.001782425,40.71536858,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
576,1,269,0.001935313,40.61924862,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
577,1,269,0.004791045,40.69740139,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
578,1,269,0.000898163,40.68479466,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
579,1,269,0.008694252,40.58292137,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
580,1,269,0.001898802,40.64982253,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;815;269,1,269
581,1,270,0.000897482,43.19482087,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
582,1,270,0.000969519,43.09870091,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
583,1,270,0.002401543,43.17685368,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
584,1,270,0.00045202,43.16424696,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
585,1,270,0.004327121,43.06237366,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
586,1,270,0.000952315,43.12927483,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,1,270
587,1,275,0.000898439,43.60091854,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
588,1,275,0.000969803,43.50479859,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
589,1,275,0.002402462,43.58295136,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
590,1,275,0.00045247,43.57034463,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
591,1,275,0.004324066,43.46847134,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
592,1,275,0.00095276,43.5353725,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;275,1,275
593,1,279,0.000891516,40.82760396,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;707;638;825;279,1,279
594,1,279,0.000967747,40.731484,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;825;279,1,279
595,1,279,0.002395814,40.80963677,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;825;279,1,279
596,1,279,0.000449222,40.79703005,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;825;279,1,279
597,1,279,0.004346158,40.69515675,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;825;279,1,279
598,1,279,0.000949543,40.76205792,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;825;279,1,279
599,1,287,0.000910589,49.50432304,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
600,1,287,0.000973413,49.40820308,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
601,1,287,0.00241413,49.48635585,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
602,1,287,0.000458165,49.47374912,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
603,1,287,0.004285296,49.37187583,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
604,1,287,0.000958408,49.438777,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;833;287,1,287
605,1,288,0.000915188,52.18017196,1;547;549;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
606,1,288,0.000974779,52.084052,1;547;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
607,1,288,0.002418548,52.16220477,1;547;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
608,1,288,0.00046032,52.14959804,1;547;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
609,1,288,0.004270618,52.04772475,1;547;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
610,1,288,0.000960546,52.11462592,1;547;549;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;822;824;834;288,1,288
611,1,295,0,44.2910414,1;547;549;550;560;558;557;490;631;571;634;505;639;641;648;650;453;841;295,1,295
612,1,295,0.001956416,41.712399,1;547;549;551;563;564;565;569;573;577;578;645;652;452;451;450;449;663;841;295,1,295
613,1,295,0.008043584,41.65691147,1;547;549;551;563;564;565;569;573;577;578;645;652;452;451;450;453;841;295,1,295
614,1,303,0.01,44.47585488,1;547;549;551;563;564;565;569;573;577;578;645;652;452;654;662;664;849;303,1,303
615,1,356,0.465088063,34.06870908,1;547;549;551;563;564;565;568;574;575;581;582;541;902;356,1,356
616,1,356,0.104911937,34.17072636,1;547;549;551;563;564;565;568;574;575;581;582;660;902;356,1,356
617,1,357,0.113876375,40.51488659,1;547;549;551;563;564;565;568;574;575;581;582;541;902;542;903;357,1,357
618,1,357,0.026123625,40.61690387,1;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;357,1,357
619,1,358,0.008117177,46.33467549,1;547;549;551;563;564;565;568;574;575;581;582;541;902;542;903;544;904;358,1,358
620,1,358,0.001882823,46.43669276,1;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;544;904;358,1,358
621,1,359,0.008125961,43.11126961,1;547;549;551;563;564;565;568;574;575;581;582;541;902;513;905;359,1,359
622,1,359,0.001874039,43.21328688,1;547;549;551;563;564;565;568;574;575;581;582;660;902;513;905;359,1,359
623,1,360,0.008111106,48.86443771,1;547;549;551;563;564;565;568;574;575;581;582;541;902;542;903;516;906;360,1,360
624,1,360,0.001888894,48.96645498,1;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;516;906;360,1,360
625,1,362,0.21077229,54.41855058,1;547;549;551;563;564;565;568;574;575;581;582;541;902;513;905;907;908;362,1,362
626,1,362,0.78922771,53.5539599,1;547;549;551;563;564;565;568;574;575;581;582;660;661;512;670;854;907;908;362,1,362
627,1,376,0.005174452,46.04038852,1;547;621;620;598;599;597;778;777;767;766;756;755;745;744;922;376,1,376
628,1,376,0.004825548,46.17371403,1;547;621;620;598;599;432;431;428;429;778;777;767;766;756;755;745;744;922;376,1,376
629,1,378,0.016481335,69.63015295,1;547;621;620;598;599;597;778;777;767;766;422;421;420;419;739;740;920;919;924;378,1,378
630,1,378,0.962311846,67.1564067,1;547;621;620;598;599;432;431;428;427;426;425;424;423;422;421;420;419;739;740;920;919;924;378,1,378
631,1,378,0.021206819,68.01470902,1;547;621;620;598;599;597;778;777;767;423;422;421;420;419;739;740;920;919;924;378,1,378
632,1,380,0.163905375,70.02835654,1;547;548;552;435;554;622;623;681;691;692;407;687;688;683;684;728;729;727;726;416;417;926;380,1,380
633,1,380,0.031540546,71.04893582,1;547;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;728;729;727;726;416;417;926;380,1,380
634,1,380,0.804554079,69.22288136,1;547;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;728;729;727;726;416;417;926;380,1,380
635,1,387,17.18284984,56.00404895,1;547;549;551;563;564;565;568;574;575;581;582;541;526;527;543;534;933;387,1,387
636,1,387,1.304911123,56.75992264,1;547;549;551;563;564;565;568;574;575;581;582;660;902;542;903;543;534;933;387,1,387
637,1,387,3.472488951,56.09763329,1;547;549;551;563;564;565;568;574;575;528;526;527;543;534;933;387,1,387
638,1,387,1.083630566,56.02759491,1;547;549;551;563;564;565;568;574;575;581;582;541;526;546;527;543;534;933;387,1,387
639,1,387,0.956119517,56.12117925,1;547;549;551;563;564;565;568;574;575;528;526;546;527;543;534;933;387,1,387
640,2,1,309.92,3.147773125,2;548;547;1,2,1
641,2,3,285.29,5.908424023,2;548;547;549;3,2,3
642,2,3,0,6.201027423,2;548;550;549;3,2,3
643,2,4,376.17,4.545063503,2;548;550;4,2,4
644,2,5,357.84,8.067483476,2;548;550;551;5,2,5
645,2,5,0,9.042673801,2;548;547;549;551;5,2,5
646,2,6,380.31,4.403263762,2;548;552;6,2,6
647,2,7,64.07230493,6.862480146,2;548;550;553;7,2,7
648,2,7,161.9476951,6.826152896,2;548;552;553;7,2,7
649,2,8,188.72,8.028104375,2;548;552;435;554;8,2,8
650,2,8,0,10.5258654,2;548;618;434;619;554;8,2,8
651,2,9,80.84,11.08088206,2;548;552;435;554;625;555;9,2,9
652,2,9,0,12.99850521,2;548;550;553;496;556;555;9,2,9
653,2,10,41.92075733,9.66732064,2;548;550;553;496;556;10,2,10
654,2,10,103.4792427,9.630993391,2;548;552;553;496;556;10,2,10
655,2,11,12.37297331,13.52595256,2;548;550;560;558;557;11,2,11
656,2,11,8.462014694,13.46040652,2;548;550;553;496;556;557;11,2,11
657,2,11,23.65501199,13.42407927,2;548;552;553;496;556;557;11,2,11
658,2,12,53.06,11.32611618,2;548;550;560;558;12,2,12
659,2,13,47.33,14.45835014,2;548;550;560;558;491;559;13,2,13
660,2,14,231.95,7.953830136,2;548;550;560;14,2,14
661,2,15,96.14,10.68619856,2;548;550;560;561;15,2,15
662,2,16,0,14.64372033,2;548;550;551;563;562;16,2,16
663,2,16,122.81,13.77986406,2;548;550;560;561;492;562;16,2,16
664,2,17,293.81,10.59748224,2;548;550;551;563;17,2,17
665,2,17,0,11.57267256,2;548;547;549;551;563;17,2,17
666,2,18,151.95,12.19313799,2;548;550;551;563;564;18,2,18
667,2,18,0,13.16832832,2;548;547;549;551;563;564;18,2,18
668,2,19,30.39,13.78507168,2;548;550;551;563;564;565;19,2,19
669,2,19,0,14.76026201,2;548;547;549;551;563;564;565;19,2,19
670,2,20,22.08,16.61976578,2;548;550;560;558;491;559;566;20,2,20
671,2,20,0,17.84994501,2;548;550;560;561;492;562;567;566;20,2,20
672,2,21,0,16.13193422,2;548;550;551;563;562;567;21,2,21
673,2,21,16.4,15.26807795,2;548;550;560;561;492;562;567;21,2,21
674,2,22,17.7,15.33086103,2;548;550;551;563;564;565;568;22,2,22
675,2,22,0,16.30605135,2;548;547;549;551;563;564;565;568;22,2,22
676,2,23,41.3,16.9455584,2;548;550;551;563;564;565;569;23,2,23
677,2,23,0,17.92074872,2;548;547;549;551;563;564;565;569;23,2,23
678,2,24,12.71636757,19.24024143,2;548;550;560;558;491;559;566;500;570;24,2,24
679,2,24,0,20.5633838,2;548;547;549;551;563;564;565;569;570;24,2,24
680,2,24,2.353632434,19.58819347,2;548;550;551;563;564;565;569;570;24,2,24
681,2,25,1.312851339,21.96781889,2;548;550;560;558;557;490;631;571;25,2,25
682,2,25,1.764447349,21.90280414,2;548;550;553;496;556;557;490;631;636;501;571;25,2,25
683,2,25,0.720106282,21.98095691,2;548;550;560;558;491;490;631;636;501;571;25,2,25
684,2,25,1.171010948,21.98042562,2;548;550;560;558;491;490;631;571;25,2,25
685,2,25,2.410144005,21.8659456,2;548;552;553;496;556;557;490;631;571;25,2,25
686,2,25,1.831440077,21.86647689,2;548;552;553;496;556;557;490;631;636;501;571;25,2,25
687,2,26,0,21.78148527,2;548;550;560;558;491;559;566;500;570;572;26,2,26
688,2,26,0,21.88645114,2;548;547;549;551;563;564;565;569;572;26,2,26
689,2,26,15.01,20.91126082,2;548;550;551;563;564;565;569;572;26,2,26
690,2,27,8.06,20.01416195,2;548;550;551;563;564;565;569;573;27,2,27
691,2,27,0,20.98935227,2;548;547;549;551;563;564;565;569;573;27,2,27
692,2,28,34.28,17.39040537,2;548;550;551;563;564;565;568;574;28,2,28
693,2,28,0,18.3655957,2;548;547;549;551;563;564;565;568;574;28,2,28
694,2,29,27.21,20.33845838,2;548;550;551;563;564;565;568;574;575;29,2,29
695,2,29,0,21.3136487,2;548;547;549;551;563;564;565;568;574;575;29,2,29
696,2,30,0,24.18732346,2;548;550;560;558;491;559;566;500;570;572;576;30,2,30
697,2,30,0,24.29228933,2;548;547;549;551;563;564;565;569;572;576;30,2,30
698,2,30,4.59,23.317099,2;548;550;551;563;564;565;569;572;576;30,2,30
699,2,31,5.09,22.98149238,2;548;550;551;563;564;565;569;573;577;31,2,31
700,2,31,0,23.9566827,2;548;547;549;551;563;564;565;569;573;577;31,2,31
701,2,32,4.53,25.51438569,2;548;550;551;563;564;565;569;573;577;578;32,2,32
702,2,32,0,26.48957601,2;548;547;549;551;563;564;565;569;573;577;578;32,2,32
703,2,33,1.2884203,26.59858076,2;548;550;551;563;564;565;568;574;575;580;579;33,2,33
704,2,33,0.0015797,27.57377108,2;548;547;549;551;563;564;565;568;574;575;580;579;33,2,33
705,2,34,4.92,24.0279803,2;548;550;551;563;564;565;568;574;575;580;34,2,34
706,2,34,0,25.00317063,2;548;547;549;551;563;564;565;568;574;575;580;34,2,34
707,2,35,4.36,22.96487849,2;548;550;551;563;564;565;568;574;575;581;35,2,35
708,2,35,0,23.94006882,2;548;547;549;551;563;564;565;568;574;575;581;35,2,35
709,2,36,8.468291486,26.64065309,2;548;550;551;563;564;565;568;574;575;581;582;36,2,36
710,2,36,0.011708514,27.61584341,2;548;547;549;551;563;564;565;568;574;575;581;582;36,2,36
711,2,37,57.21689059,19.42239085,2;548;552;435;554;622;540;583;37,2,37
712,2,37,0,21.34390367,2;548;552;435;436;437;438;540;583;37,2,37
713,2,37,2.763109411,19.81827415,2;548;552;435;554;437;438;540;583;37,2,37
714,2,38,0.043828387,32.90889211,2;548;552;435;554;437;438;536;537;399;604;605;584;38,2,38
715,2,38,1.162585075,32.1555794,2;548;618;616;599;432;595;596;441;591;592;587;588;584;38,2,38
716,2,38,0.010180445,32.6523889,2;548;618;616;433;617;612;596;441;591;592;587;588;584;38,2,38
717,2,38,0,32.9596266,2;548;552;619;617;612;596;441;591;592;587;588;584;38,2,38
718,2,38,0.003406093,32.70964028,2;548;618;616;433;617;595;596;441;591;592;587;588;584;38,2,38
719,2,39,1.05248221,27.46863795,2;548;618;616;599;432;431;593;594;589;590;401;585;39,2,39
720,2,39,0.906559128,27.4962692,2;548;618;616;599;432;595;596;441;591;592;587;585;39,2,39
721,2,39,0.000958662,27.9930787,2;548;618;616;433;617;612;596;441;591;592;587;585;39,2,39
722,2,39,0,28.30031639,2;548;552;619;617;612;596;441;591;592;587;585;39,2,39
723,2,40,0.040822256,30.52413832,2;548;618;616;599;432;431;593;594;589;590;401;585;586;40,2,40
724,2,40,0.098331154,30.47560505,2;548;618;616;599;432;595;596;441;591;592;587;588;586;40,2,40
725,2,40,0.000846591,30.97241455,2;548;618;616;433;617;612;596;441;591;592;587;588;586;40,2,40
726,2,40,0,31.27965225,2;548;552;619;617;612;596;441;591;592;587;588;586;40,2,40
727,2,41,7.97,24.55745073,2;548;618;616;599;432;595;596;441;591;592;587;41,2,41
728,2,41,0,25.05426023,2;548;618;616;433;617;612;596;441;591;592;587;41,2,41
729,2,41,0,25.36149793,2;548;552;619;617;612;596;441;591;592;587;41,2,41
730,2,41,0,25.11151161,2;548;618;616;433;617;595;596;441;591;592;587;41,2,41
731,2,42,0.010438823,28.29384762,2;548;552;435;554;437;438;536;537;399;604;397;588;42,2,42
732,2,42,0.379026169,27.54641792,2;548;618;616;599;432;595;596;441;591;592;587;588;42,2,42
733,2,42,0.000535008,28.04322742,2;548;618;616;433;617;612;596;441;591;592;587;588;42,2,42
734,2,42,0,28.35046512,2;548;552;619;617;612;596;441;591;592;587;588;42,2,42
735,2,42,0,28.1004788,2;548;618;616;433;617;595;596;441;591;592;587;588;42,2,42
736,2,43,9.08690858,21.18969347,2;548;618;616;599;432;431;593;594;589;43,2,43
737,2,43,0.77309142,21.41265108,2;548;618;616;599;432;595;596;441;591;589;43,2,43
738,2,43,0,21.90946058,2;548;618;616;433;617;612;596;441;591;589;43,2,43
739,2,43,0,22.21669827,2;548;552;619;617;612;596;441;591;589;43,2,43
740,2,44,3.675501472,24.24305768,2;548;618;616;599;432;431;593;594;589;590;44,2,44
741,2,44,0.324498528,24.46601529,2;548;618;616;599;432;595;596;441;591;589;590;44,2,44
742,2,44,0,24.96282479,2;548;618;616;433;617;612;596;441;591;589;590;44,2,44
743,2,44,0,25.27006249,2;548;552;619;617;612;596;441;591;589;590;44,2,44
744,2,45,10.81,18.43410628,2;548;618;616;599;432;595;596;441;591;45,2,45
745,2,45,0,18.93091578,2;548;618;616;433;617;612;596;441;591;45,2,45
746,2,45,0,19.23815348,2;548;552;619;617;612;596;441;591;45,2,45
747,2,45,0,18.98816716,2;548;618;616;433;617;595;596;441;591;45,2,45
748,2,46,7.91,21.50543628,2;548;618;616;599;432;595;596;441;591;592;46,2,46
749,2,46,0,22.00224578,2;548;618;616;433;617;612;596;441;591;592;46,2,46
750,2,46,0,22.30948347,2;548;552;619;617;612;596;441;591;592;46,2,46
751,2,46,0,22.05949716,2;548;618;616;433;617;595;596;441;591;592;46,2,46
752,2,47,41.85,14.53746096,2;548;618;616;599;432;431;593;47,2,47
753,2,48,22.63,17.4746035,2;548;618;616;599;432;431;593;594;48,2,48
754,2,49,39.99,12.19254877,2;548;618;616;599;432;595;49,2,49
755,2,49,0,13.05384734,2;548;552;619;617;595;49,2,49
756,2,49,0,12.74660965,2;548;618;616;433;617;595;49,2,49
757,2,50,27.04,15.14202177,2;548;618;616;599;432;595;596;50,2,50
758,2,50,0,15.63883127,2;548;618;616;433;617;612;596;50,2,50
759,2,50,0,15.94606896,2;548;552;619;617;612;596;50,2,50
760,2,50,0,15.69608265,2;548;618;616;433;617;595;596;50,2,50
761,2,51,14.45,11.71534278,2;548;618;616;599;597;51,2,51
762,2,52,102.54,7.859087592,2;548;618;616;598;52,2,52
763,2,53,95.08,8.814130431,2;548;618;616;599;53,2,53
764,2,54,0.060252317,30.45377151,2;548;552;435;554;437;438;536;537;399;604;605;600;54,2,54
765,2,54,0.012230055,30.39505303,2;548;618;434;619;614;439;615;610;537;399;604;605;600;54,2,54
766,2,54,0.00373612,30.42139334,2;548;552;619;614;439;615;610;537;399;604;605;600;54,2,54
767,2,54,0.003781508,30.89635951,2;548;552;435;554;614;439;615;610;537;399;604;605;600;54,2,54
768,2,55,0.068269756,33.62625854,2;548;552;435;554;437;438;536;537;399;604;605;600;601;55,2,55
769,2,55,0.007239767,33.83614988,2;548;618;434;619;614;439;615;610;537;399;398;397;396;395;394;601;55,2,55
770,2,55,0.009604035,33.59388038,2;548;552;619;614;439;615;610;537;399;604;605;600;601;55,2,55
771,2,55,0.004886442,34.06884654,2;548;552;435;554;614;439;615;610;537;399;604;605;600;601;55,2,55
772,2,56,0.025118485,30.61119614,2;548;552;435;554;614;439;615;610;611;403;606;607;602;56,2,56
773,2,56,0.077277547,30.10988966,2;548;618;434;619;614;439;615;610;611;403;606;607;602;56,2,56
774,2,56,0.067603968,30.13622998,2;548;552;619;614;439;615;610;611;403;606;607;602;56,2,56
775,2,57,0.161732807,33.67038647,2;548;552;435;554;614;439;615;610;611;403;606;607;602;603;57,2,57
776,2,57,0.476508533,33.16907999,2;548;618;434;619;614;439;615;610;611;403;606;607;602;603;57,2,57
777,2,57,0.421758659,33.19542031,2;548;552;619;614;439;615;610;611;403;606;607;602;603;57,2,57
778,2,58,7.735041735,24.63220236,2;548;552;435;554;437;438;536;537;399;604;58,2,58
779,2,58,1.69732125,24.57348388,2;548;618;434;619;614;439;615;610;537;399;604;58,2,58
780,2,58,0.471121291,24.59982419,2;548;552;619;614;439;615;610;537;399;604;58,2,58
781,2,58,0.356515724,25.07479036,2;548;552;435;554;614;439;615;610;537;399;604;58,2,58
782,2,59,1.439152676,27.578202,2;548;552;435;554;437;438;536;537;399;604;605;59,2,59
783,2,59,0.302558707,27.51948352,2;548;618;434;619;614;439;615;610;537;399;604;605;59,2,59
784,2,59,0.088540875,27.54582384,2;548;552;619;614;439;615;610;537;399;604;605;59,2,59
785,2,59,0.079747742,28.02079,2;548;552;435;554;614;439;615;610;537;399;604;605;59,2,59
786,2,60,0.196056859,24.78172206,2;548;552;435;554;614;439;615;610;611;403;606;60,2,60
787,2,60,0.678132679,24.28041558,2;548;618;434;619;614;439;615;610;611;403;606;60,2,60
788,2,60,0.575810463,24.3067559,2;548;552;619;614;439;615;610;611;403;606;60,2,60
789,2,61,0.085323688,27.72389927,2;548;552;435;554;614;439;615;610;611;403;606;607;61,2,61
790,2,61,0.2762226,27.22259279,2;548;618;434;619;614;439;615;610;611;403;606;607;61,2,61
791,2,61,0.238453712,27.2489331,2;548;552;619;614;439;615;610;611;403;606;607;61,2,61
792,2,62,6.28,19.21604986,2;548;618;616;433;617;612;440;613;608;62,2,62
793,2,62,0,20.1472107,2;548;552;619;614;439;615;613;608;62,2,62
794,2,62,0,20.62217686,2;548;552;435;554;614;439;615;613;608;62,2,62
795,2,63,8.31,22.05711157,2;548;618;616;433;617;612;440;613;608;609;63,2,63
796,2,63,0,22.9882724,2;548;552;619;614;439;615;613;608;609;63,2,63
797,2,63,0,23.46323857,2;548;552;435;554;614;439;615;613;608;609;63,2,63
798,2,64,5.26532079,18.51735954,2;548;552;435;554;614;439;615;610;64,2,64
799,2,64,22.96077157,18.01605306,2;548;618;434;619;614;439;615;610;64,2,64
800,2,64,18.51390764,18.04239337,2;548;552;619;614;439;615;610;64,2,64
801,2,65,0.529177295,21.26370406,2;548;552;435;554;614;439;615;610;611;65,2,65
802,2,65,2.041219605,20.76239757,2;548;618;434;619;614;439;615;610;611;65,2,65
803,2,65,1.689603101,20.78873789,2;548;552;619;614;439;615;610;611;65,2,65
804,2,66,49.29,12.31361572,2;548;618;616;433;617;612;66,2,66
805,2,66,0,12.62085342,2;548;552;619;617;612;66,2,66
806,2,67,19.56,16.32474425,2;548;618;616;433;617;612;440;613;67,2,67
807,2,67,0,17.25590509,2;548;552;619;614;439;615;613;67,2,67
808,2,67,0,17.73087125,2;548;552;435;554;614;439;615;613;67,2,67
809,2,68,5.006872473,11.65855137,2;548;552;435;554;614;68,2,68
810,2,68,46.74090358,11.15724489,2;548;618;434;619;614;68,2,68
811,2,68,33.60222394,11.1835852,2;548;552;619;614;68,2,68
812,2,69,5.398442519,15.33712499,2;548;552;435;554;614;439;615;69,2,69
813,2,69,29.40414253,14.83581851,2;548;618;434;619;614;439;615;69,2,69
814,2,69,22.74741495,14.86215883,2;548;552;619;614;439;615;69,2,69
815,2,70,222.5,5.737575352,2;548;618;616;70,2,70
816,2,71,121.59,9.304225338,2;548;618;616;433;617;71,2,71
817,2,71,0,9.611463033,2;548;552;619;617;71,2,71
818,2,72,737.68,3.733703111,2;548;618;72,2,72
819,2,73,251.5473283,7.575847422,2;548;552;619;73,2,73
820,2,73,174.2826717,7.549507105,2;548;618;434;619;73,2,73
821,2,74,191.45,6.558282428,2;548;547;621;620;74,2,74
822,2,75,109.11,4.755609001,2;548;547;621;75,2,75
823,2,76,75.72,12.4127615,2;548;552;435;554;622;76,2,76
824,2,76,0,14.84569737,2;548;618;434;619;614;622;76,2,76
825,2,77,35.12574047,16.65304115,2;548;552;435;554;622;623;77,2,77
826,2,77,0,18.68422289,2;548;550;553;496;556;555;624;623;77,2,77
827,2,77,8.064259529,16.76659974,2;548;552;435;554;625;555;624;623;77,2,77
828,2,78,62.02,13.62021748,2;548;552;435;554;625;555;624;78,2,78
829,2,78,0,15.53784062,2;548;550;553;496;556;555;624;78,2,78
830,2,79,67.21,9.968954201,2;548;552;435;554;625;79,2,79
831,2,79,0,12.46671523,2;548;618;434;619;554;625;79,2,79
832,2,80,32.67,16.36972108,2;548;552;435;554;625;555;624;626;80,2,80
833,2,80,0,17.64548835,2;548;550;553;496;556;557;630;626;80,2,80
834,2,81,4.159798632,19.72973533,2;548;552;435;554;622;623;627;81,2,81
835,2,81,0,20.72890252,2;548;550;553;496;556;557;630;626;627;81,2,81
836,2,81,11.96020137,19.45313525,2;548;552;435;554;625;555;624;626;627;81,2,81
837,2,82,11.27,19.59697573,2;548;552;435;554;625;555;624;626;485;628;82,2,82
838,2,82,0,20.872743,2;548;550;553;496;556;557;630;626;485;628;82,2,82
839,2,83,3.33,22.53628271,2;548;552;435;554;625;555;624;626;485;628;629;83,2,83
840,2,83,0,23.81204998,2;548;550;553;496;556;557;630;626;485;628;629;83,2,83
841,2,83,0,23.03780813,2;548;552;435;554;622;623;627;484;629;83,2,83
842,2,84,5.023569799,15.41421878,2;548;550;560;558;557;630;84,2,84
843,2,84,3.42433582,15.34867274,2;548;550;553;496;556;557;630;84,2,84
844,2,84,9.442094381,15.31234549,2;548;552;553;496;556;557;630;84,2,84
845,2,85,2.47799872,17.42835514,2;548;550;560;558;557;490;631;85,2,85
846,2,85,3.559764541,17.3628091,2;548;550;553;496;556;557;490;631;85,2,85
847,2,85,4.17180114,17.44096186,2;548;550;560;558;491;490;631;85,2,85
848,2,85,8.290435599,17.32648185,2;548;552;553;496;556;557;490;631;85,2,85
